frame_name,split,bbox_id,quality_flag,n_poly_pts
frame_00853,train,6,low_conf,4
frame_00854,train,0,usable,6
frame_00854,train,1,usable,6
frame_00854,train,2,low_conf,5
frame_00854,train,3,low_conf,6
frame_00854,train,4,good,7
frame_00854,train,5,low_conf,4
frame_00854,train,6,low_conf,4
frame_00855,train,0,usable,7
frame_00855,train,1,usable,6
frame_00855,train,2,low_conf,4
frame_00855,train,3,good,7
frame_00855,train,4,usable,6
frame_00855,train,5,low_conf,4
frame_00855,train,6,low_conf,5
frame_00856,train,0,usable,6
frame_00856,train,1,usable,6
frame_00856,train,2,low_conf,5
frame_00856,train,3,low_conf,6
frame_00856,train,4,good,7
frame_00856,train,5,low_conf,5
frame_00856,train,6,low_conf,4
frame_00856,train,7,low_conf,6
frame_00857,train,0,usable,5
frame_00857,train,1,low_conf,5
frame_00857,train,2,good,6
frame_00857,train,3,low_conf,4
frame_00858,train,0,usable,5
frame_00858,train,1,usable,6
frame_00858,train,2,low_conf,5
frame_00858,train,3,good,6
frame_00858,train,4,usable,6
frame_00858,train,5,low_conf,6
frame_00858,train,6,low_conf,6
frame_00860,train,0,usable,6
frame_00860,train,1,usable,6
frame_00860,train,2,usable,7
frame_00860,train,3,low_conf,4
frame_00860,train,4,good,7
frame_00860,train,5,low_conf,6
frame_00861,train,0,usable,6
frame_00861,train,1,usable,6
frame_00861,train,2,usable,6
frame_00861,train,3,low_conf,6
frame_00861,train,4,good,7
frame_00861,train,5,low_conf,5
frame_00861,train,6,low_conf,6
frame_00862,train,0,usable,6
frame_00862,train,1,usable,6
frame_00862,train,2,low_conf,5
frame_00862,train,3,good,6
frame_00862,train,4,usable,6
frame_00862,train,5,low_conf,5
frame_00862,train,6,low_conf,4
frame_00863,train,0,low_conf,5
frame_00863,train,1,usable,6
frame_00863,train,2,usable,6
frame_00863,train,3,low_conf,6
frame_00863,train,4,good,7
frame_00863,train,5,low_conf,5
frame_00864,train,0,usable,6
frame_00864,train,1,usable,6
frame_00864,train,2,good,6
frame_00864,train,3,low_conf,6
frame_00864,train,4,low_conf,6
frame_00864,train,5,low_conf,4
frame_00865,train,0,low_conf,5
frame_00865,train,1,usable,6
frame_00865,train,2,low_conf,6
frame_00865,train,3,good,6
frame_00865,train,4,low_conf,4
frame_00865,train,5,low_conf,5
frame_00865,train,6,low_conf,5
frame_00866,train,0,usable,6
frame_00866,train,1,usable,6
frame_00866,train,2,low_conf,6
frame_00866,train,3,good,7
frame_00866,train,4,low_conf,4
frame_00866,train,5,low_conf,4
frame_00866,train,6,low_conf,6
frame_00867,train,0,usable,6
frame_00867,train,1,usable,6
frame_00867,train,2,usable,6
frame_00867,train,3,low_conf,6
frame_00867,train,4,good,7
frame_00867,train,5,low_conf,4
frame_00867,train,6,low_conf,5
frame_00867,train,7,low_conf,4
frame_00869,train,0,usable,6
frame_00869,train,1,usable,6
frame_00869,train,2,usable,6
frame_00869,train,3,good,7
frame_00869,train,4,usable,4
frame_00869,train,5,low_conf,4
frame_00869,train,6,low_conf,5
frame_00870,train,0,low_conf,6
frame_00870,train,1,usable,6
frame_00870,train,2,usable,7
frame_00870,train,3,good,7
frame_00870,train,4,low_conf,4
frame_00871,train,0,good,6
frame_00871,train,1,usable,5
frame_00871,train,2,usable,6
frame_00871,train,3,low_conf,4
frame_00871,train,4,good,6
frame_00871,train,5,low_conf,6
frame_00871,train,6,low_conf,4
frame_00874,train,0,usable,5
frame_00874,train,1,usable,8
frame_00874,train,2,low_conf,7
frame_00874,train,3,usable,6
frame_00874,train,4,good,5
frame_00874,train,5,good,6
frame_00874,train,6,low_conf,4
frame_00874,train,7,low_conf,4
frame_00875,train,0,usable,6
frame_00875,train,1,usable,7
frame_00875,train,2,usable,5
frame_00875,train,3,usable,6
frame_00875,train,4,good,7
frame_00875,train,5,low_conf,5
frame_00875,train,6,low_conf,7
frame_00876,train,0,good,7
frame_00876,train,1,usable,6
frame_00876,train,2,usable,6
frame_00876,train,3,usable,6
frame_00876,train,4,good,7
frame_00876,train,5,low_conf,4
frame_00876,train,6,low_conf,4
frame_00877,train,0,usable,7
frame_00877,train,1,usable,5
frame_00877,train,2,usable,6
frame_00877,train,3,good,6
frame_00877,train,4,low_conf,4
frame_00877,train,5,low_conf,4
frame_00878,train,0,low_conf,6
frame_00878,train,1,usable,6
frame_00878,train,2,low_conf,5
frame_00878,train,3,usable,6
frame_00878,train,4,good,6
frame_00878,train,5,low_conf,4
frame_00878,train,6,low_conf,4
frame_00879,train,0,low_conf,6
frame_00879,train,1,usable,5
frame_00879,train,2,usable,7
frame_00879,train,3,usable,7
frame_00879,train,4,usable,6
frame_00879,train,5,low_conf,5
frame_00880,train,0,usable,6
frame_00880,train,1,low_conf,6
frame_00880,train,2,usable,5
frame_00880,train,3,good,7
frame_00880,train,4,low_conf,5
frame_00880,train,5,low_conf,5
frame_00881,train,0,usable,6
frame_00881,train,1,usable,6
frame_00881,train,2,usable,6
frame_00881,train,3,good,7
frame_00881,train,4,low_conf,6
frame_00881,train,5,low_conf,6
frame_00882,train,0,usable,6
frame_00882,train,1,low_conf,6
frame_00882,train,2,good,7
frame_00882,train,3,low_conf,4
frame_00882,train,4,low_conf,6
frame_00882,train,5,low_conf,6
frame_00883,train,0,usable,6
frame_00883,train,1,usable,7
frame_00883,train,2,good,6
frame_00883,train,3,good,6
frame_00883,train,4,low_conf,6
frame_00883,train,5,low_conf,6
frame_00884,train,0,usable,9
frame_00884,train,1,low_conf,7
frame_00884,train,2,usable,6
frame_00884,train,3,usable,7
frame_00884,train,4,low_conf,6
frame_00884,train,5,low_conf,4
frame_00884,train,6,low_conf,6
frame_00885,train,0,usable,7
frame_00885,train,1,usable,6
frame_00885,train,2,usable,6
frame_00885,train,3,good,7
frame_00885,train,4,low_conf,4
frame_00885,train,5,low_conf,6
frame_00886,train,0,usable,6
frame_00886,train,1,usable,6
frame_00886,train,2,usable,8
frame_00886,train,3,usable,6
frame_00886,train,4,good,6
frame_00886,train,5,low_conf,4
frame_00886,train,6,low_conf,6
frame_00887,train,0,usable,6
frame_00887,train,1,usable,5
frame_00887,train,2,usable,7
frame_00887,train,3,usable,7
frame_00887,train,4,good,6
frame_00887,train,5,low_conf,5
frame_00887,train,6,low_conf,5
frame_00888,train,0,good,7
frame_00888,train,1,usable,6
frame_00888,train,2,usable,7
frame_00888,train,3,usable,6
frame_00888,train,4,good,6
frame_00888,train,5,low_conf,6
frame_00888,train,6,low_conf,5
frame_00889,train,0,good,7
frame_00889,train,1,usable,6
frame_00889,train,2,usable,6
frame_00889,train,3,usable,6
frame_00889,train,4,low_conf,4
frame_00889,train,5,low_conf,5
frame_00891,train,0,usable,5
frame_00891,train,1,usable,6
frame_00891,train,2,usable,6
frame_00891,train,3,good,6
frame_00891,train,4,good,6
frame_00891,train,5,low_conf,5
frame_00891,train,6,low_conf,4
frame_00892,train,0,good,6
frame_00892,train,1,usable,6
frame_00892,train,2,usable,5
frame_00892,train,3,low_conf,4
frame_00892,train,4,good,6
frame_00892,train,5,low_conf,5
frame_00892,train,6,low_conf,4
frame_00893,train,0,good,7
frame_00893,train,1,usable,7
frame_00893,train,2,usable,5
frame_00893,train,3,usable,5
frame_00893,train,4,good,7
frame_00893,train,5,good,7
frame_00893,train,6,low_conf,4
frame_00893,train,7,low_conf,4
frame_00895,train,0,usable,6
frame_00895,train,1,usable,6
frame_00895,train,2,usable,6
frame_00895,train,3,good,7
frame_00895,train,4,good,6
frame_00895,train,5,low_conf,6
frame_00895,train,6,low_conf,5
frame_00896,train,0,usable,6
frame_00896,train,1,usable,6
frame_00896,train,2,usable,6
frame_00896,train,3,good,7
frame_00896,train,4,low_conf,6
frame_00896,train,5,low_conf,4
frame_00896,train,6,low_conf,6
frame_00898,train,0,usable,6
frame_00898,train,1,usable,6
frame_00898,train,2,usable,6
frame_00898,train,3,good,8
frame_00898,train,4,low_conf,4
frame_00898,train,5,low_conf,5
frame_00899,train,0,usable,6
frame_00899,train,1,usable,6
frame_00899,train,2,usable,7
frame_00899,train,3,low_conf,5
frame_00899,train,4,good,7
frame_00899,train,5,good,7
frame_00899,train,6,low_conf,6
frame_00899,train,7,low_conf,6
frame_00899,train,8,low_conf,5
frame_00900,train,0,usable,6
frame_00900,train,1,usable,6
frame_00900,train,2,usable,6
frame_00900,train,3,good,5
frame_00900,train,4,good,7
frame_00900,train,5,low_conf,4
frame_00900,train,6,low_conf,7
frame_00900,train,7,low_conf,5
frame_00901,train,0,usable,6
frame_00901,train,1,low_conf,6
frame_00901,train,2,usable,7
frame_00901,train,3,good,5
frame_00901,train,4,low_conf,5
frame_00901,train,5,low_conf,6
frame_00901,train,6,low_conf,5
frame_00902,train,0,usable,7
frame_00902,train,1,usable,6
frame_00902,train,2,usable,6
frame_00902,train,3,usable,7
frame_00902,train,4,good,6
frame_00902,train,5,good,6
frame_00902,train,6,low_conf,4
frame_00902,train,7,low_conf,5
frame_00902,train,8,low_conf,5
frame_00903,train,0,usable,8
frame_00903,train,1,usable,6
frame_00903,train,2,usable,6
frame_00903,train,3,low_conf,7
frame_00903,train,4,good,6
frame_00903,train,5,good,6
frame_00903,train,6,low_conf,6
frame_00903,train,7,low_conf,5
frame_00903,train,8,low_conf,5
frame_00904,train,0,usable,7
frame_00904,train,1,usable,6
frame_00904,train,2,low_conf,5
frame_00904,train,3,low_conf,6
frame_00904,train,4,good,5
frame_00904,train,5,good,7
frame_00904,train,6,low_conf,7
frame_00904,train,7,low_conf,4
frame_00905,train,0,usable,6
frame_00905,train,1,low_conf,5
frame_00905,train,2,low_conf,5
frame_00905,train,3,good,5
frame_00905,train,4,low_conf,5
frame_00905,train,5,low_conf,5
frame_00905,train,6,low_conf,4
frame_00908,train,0,usable,6
frame_00908,train,1,usable,7
frame_00908,train,2,low_conf,6
frame_00908,train,3,usable,7
frame_00908,train,4,good,8
frame_00908,train,5,low_conf,5
frame_00908,train,6,low_conf,4
frame_00908,train,7,low_conf,4
frame_00909,train,0,usable,6
frame_00909,train,1,low_conf,6
frame_00909,train,2,usable,6
frame_00909,train,3,low_conf,6
frame_00909,train,4,usable,6
frame_00909,train,5,good,6
frame_00909,train,6,low_conf,6
frame_00909,train,7,low_conf,5
frame_00909,train,8,low_conf,4
frame_00910,train,0,low_conf,6
frame_00910,train,1,usable,6
frame_00910,train,2,low_conf,5
frame_00910,train,3,usable,5
frame_00910,train,4,good,6
frame_00910,train,5,low_conf,5
frame_00910,train,6,low_conf,5
frame_00910,train,7,low_conf,4
frame_00911,train,0,low_conf,6
frame_00911,train,1,usable,5
frame_00911,train,2,low_conf,5
frame_00911,train,3,usable,6
frame_00911,train,4,low_conf,5
frame_00911,train,5,low_conf,5
frame_00911,train,6,low_conf,5
frame_00912,train,0,usable,8
frame_00912,train,1,usable,6
frame_00912,train,2,low_conf,5
frame_00912,train,3,usable,6
frame_00912,train,4,low_conf,5
frame_00912,train,5,low_conf,4
frame_00912,train,6,low_conf,5
frame_00913,train,0,usable,6
frame_00913,train,1,usable,5
frame_00913,train,2,low_conf,6
frame_00913,train,3,usable,5
frame_00913,train,4,good,7
frame_00913,train,5,low_conf,5
frame_00913,train,6,low_conf,5
frame_00913,train,7,low_conf,5
frame_00914,train,0,usable,6
frame_00914,train,1,low_conf,6
frame_00914,train,2,usable,6
frame_00914,train,3,low_conf,6
frame_00914,train,4,usable,5
frame_00914,train,5,good,8
frame_00914,train,6,low_conf,5
frame_00914,train,7,low_conf,6
frame_00914,train,8,low_conf,4
frame_00915,train,0,low_conf,4
frame_00915,train,1,usable,6
frame_00915,train,2,usable,5
frame_00915,train,3,good,6
frame_00915,train,4,low_conf,6
frame_00915,train,5,low_conf,5
frame_00917,train,0,low_conf,6
frame_00917,train,1,usable,7
frame_00917,train,2,usable,5
frame_00917,train,3,low_conf,6
frame_00918,train,0,low_conf,5
frame_00918,train,1,usable,6
frame_00918,train,2,low_conf,5
frame_00918,train,3,low_conf,5
frame_00918,train,4,usable,6
frame_00918,train,5,low_conf,4
frame_00918,train,6,low_conf,5
frame_00919,train,0,low_conf,5
frame_00919,train,1,usable,6
frame_00919,train,2,low_conf,7
frame_00919,train,3,low_conf,4
frame_00919,train,4,low_conf,5
frame_00919,train,5,good,7
frame_00919,train,6,low_conf,6
frame_00919,train,7,low_conf,5
frame_00919,train,8,low_conf,4
frame_00920,train,0,low_conf,8
frame_00920,train,1,low_conf,5
frame_00920,train,2,usable,6
frame_00920,train,3,low_conf,6
frame_00920,train,4,low_conf,4
frame_00921,train,0,usable,6
frame_00921,train,1,usable,6
frame_00921,train,2,low_conf,5
frame_00921,train,3,low_conf,4
frame_00921,train,4,low_conf,5
frame_00922,train,0,low_conf,4
frame_00922,train,1,usable,6
frame_00922,train,2,usable,6
frame_00922,train,3,low_conf,5
frame_00922,train,4,low_conf,4
frame_00922,train,5,good,7
frame_00922,train,6,low_conf,6
frame_00922,train,7,low_conf,6
frame_00924,train,0,low_conf,5
frame_00924,train,1,low_conf,4
frame_00924,train,2,low_conf,6
frame_00924,train,3,low_conf,5
frame_00924,train,4,good,6
frame_00924,train,5,low_conf,6
frame_00925,train,0,low_conf,4
frame_00925,train,1,low_conf,4
frame_00925,train,2,usable,6
frame_00925,train,3,low_conf,7
frame_00925,train,4,low_conf,5
frame_00925,train,5,low_conf,6
frame_00927,train,0,low_conf,4
frame_00927,train,1,low_conf,5
frame_00927,train,2,usable,5
frame_00927,train,3,low_conf,7
frame_00927,train,4,low_conf,6
frame_00927,train,5,low_conf,6
frame_00927,train,6,low_conf,5
frame_00928,train,0,low_conf,4
frame_00928,train,1,low_conf,7
frame_00928,train,2,usable,6
frame_00928,train,3,low_conf,6
frame_00928,train,4,low_conf,4
frame_00928,train,5,good,6
frame_00928,train,6,low_conf,6
frame_00928,train,7,low_conf,5
frame_00928,train,8,low_conf,4
frame_00929,train,0,low_conf,5
frame_00929,train,1,low_conf,7
frame_00929,train,2,good,6
frame_00929,train,3,low_conf,4
frame_00929,train,4,low_conf,4
frame_00929,train,5,good,6
frame_00929,train,6,low_conf,5
frame_00929,train,7,low_conf,4
frame_00930,train,0,low_conf,6
frame_00930,train,1,usable,6
frame_00930,train,2,usable,6
frame_00930,train,3,low_conf,4
frame_00930,train,4,low_conf,4
frame_00930,train,5,low_conf,5
frame_00931,train,0,low_conf,4
frame_00931,train,1,usable,7
frame_00931,train,2,low_conf,6
frame_00931,train,3,low_conf,4
frame_00931,train,4,low_conf,6
frame_00931,train,5,low_conf,5
frame_00932,train,0,low_conf,6
frame_00932,train,1,usable,7
frame_00932,train,2,usable,7
frame_00932,train,3,low_conf,6
frame_00932,train,4,low_conf,5
frame_00932,train,5,low_conf,5
frame_00932,train,6,low_conf,5
frame_00933,train,0,low_conf,7
frame_00933,train,1,usable,6
frame_00933,train,2,usable,7
frame_00933,train,3,low_conf,7
frame_00933,train,4,good,7
frame_00933,train,5,low_conf,6
frame_00933,train,6,low_conf,4
frame_00933,train,7,low_conf,4
frame_00934,train,0,low_conf,5
frame_00934,train,1,usable,6
frame_00934,train,2,low_conf,6
frame_00934,train,3,low_conf,4
frame_00934,train,4,low_conf,4
frame_00935,train,0,low_conf,6
frame_00935,train,1,usable,6
frame_00935,train,2,usable,7
frame_00935,train,3,low_conf,5
frame_00935,train,4,low_conf,4
frame_00935,train,5,usable,6
frame_00935,train,6,low_conf,5
frame_00935,train,7,low_conf,5
frame_00935,train,8,low_conf,4
frame_00936,train,0,low_conf,5
frame_00936,train,1,usable,6
frame_00936,train,2,usable,7
frame_00936,train,3,low_conf,5
frame_00936,train,4,low_conf,6
frame_00936,train,5,low_conf,6
frame_00936,train,6,low_conf,4
frame_00937,train,0,low_conf,4
frame_00937,train,1,usable,6
frame_00937,train,2,usable,6
frame_00937,train,3,low_conf,5
frame_00937,train,4,good,7
frame_00937,train,5,low_conf,6
frame_00937,train,6,low_conf,5
frame_00937,train,7,low_conf,5
frame_00938,train,0,low_conf,4
frame_00938,train,1,usable,6
frame_00938,train,2,usable,7
frame_00938,train,3,usable,5
frame_00938,train,4,low_conf,5
frame_00938,train,5,good,7
frame_00938,train,6,low_conf,5
frame_00938,train,7,low_conf,5
frame_00940,train,0,low_conf,4
frame_00940,train,1,usable,5
frame_00940,train,2,usable,6
frame_00940,train,3,low_conf,6
frame_00940,train,4,low_conf,5
frame_00940,train,5,low_conf,4
frame_00940,train,6,low_conf,6
frame_00941,train,0,low_conf,5
frame_00941,train,1,usable,7
frame_00941,train,2,low_conf,6
frame_00941,train,3,usable,6
frame_00941,train,4,low_conf,4
frame_00941,train,5,low_conf,6
frame_00941,train,6,low_conf,6
frame_00942,train,0,low_conf,6
frame_00942,train,1,usable,6
frame_00942,train,2,low_conf,6
frame_00942,train,3,usable,6
frame_00942,train,4,low_conf,5
frame_00942,train,5,good,7
frame_00942,train,6,low_conf,4
frame_00942,train,7,low_conf,4
frame_00944,train,0,low_conf,6
frame_00944,train,1,usable,6
frame_00944,train,2,low_conf,6
frame_00944,train,3,usable,6
frame_00944,train,4,low_conf,6
frame_00944,train,5,good,6
frame_00944,train,6,low_conf,4
frame_00944,train,7,low_conf,6
frame_00944,train,8,low_conf,6
frame_00945,train,0,low_conf,5
frame_00945,train,1,usable,7
frame_00945,train,2,low_conf,6
frame_00945,train,3,usable,6
frame_00945,train,4,low_conf,4
frame_00945,train,5,good,6
frame_00945,train,6,low_conf,4
frame_00945,train,7,low_conf,6
frame_00945,train,8,low_conf,5
frame_00946,train,0,low_conf,4
frame_00946,train,1,usable,6
frame_00946,train,2,low_conf,4
frame_00946,train,3,low_conf,4
frame_00946,train,4,low_conf,5
frame_00946,train,5,low_conf,4
frame_00947,train,0,low_conf,4
frame_00947,train,1,low_conf,5
frame_00947,train,2,low_conf,4
frame_00947,train,3,usable,6
frame_00947,train,4,usable,6
frame_00947,train,5,low_conf,4
frame_00947,train,6,low_conf,4
frame_00947,train,7,low_conf,5
frame_00948,train,0,low_conf,4
frame_00948,train,1,usable,6
frame_00948,train,2,low_conf,4
frame_00948,train,3,usable,6
frame_00948,train,4,low_conf,4
frame_00948,train,5,low_conf,4
frame_00948,train,6,low_conf,7
frame_00949,train,0,low_conf,4
frame_00949,train,1,low_conf,5
frame_00949,train,2,low_conf,6
frame_00949,train,3,usable,6
frame_00949,train,4,low_conf,7
frame_00949,train,5,low_conf,5
frame_00949,train,6,low_conf,7
frame_00949,train,7,low_conf,4
frame_00950,train,0,low_conf,4
frame_00950,train,1,low_conf,6
frame_00950,train,2,low_conf,6
frame_00950,train,3,good,6
frame_00950,train,4,low_conf,7
frame_00950,train,5,usable,6
frame_00950,train,6,low_conf,4
frame_00950,train,7,low_conf,6
frame_00950,train,8,low_conf,5
frame_00951,train,0,low_conf,6
frame_00951,train,1,usable,6
frame_00951,train,2,usable,6
frame_00951,train,3,usable,6
frame_00951,train,4,low_conf,6
frame_00951,train,5,low_conf,4
frame_00951,train,6,low_conf,4
frame_00952,train,0,low_conf,6
frame_00952,train,1,usable,6
frame_00952,train,2,low_conf,7
frame_00952,train,3,good,6
frame_00952,train,4,low_conf,4
frame_00952,train,5,low_conf,6
frame_00952,train,6,low_conf,5
frame_00952,train,7,low_conf,5
frame_00953,train,0,low_conf,6
frame_00953,train,1,low_conf,7
frame_00953,train,2,low_conf,7
frame_00953,train,3,good,7
frame_00953,train,4,low_conf,4
frame_00953,train,5,low_conf,5
frame_00953,train,6,low_conf,6
frame_00953,train,7,low_conf,6
frame_00954,train,0,low_conf,5
frame_00954,train,1,usable,7
frame_00954,train,2,low_conf,7
frame_00954,train,3,good,6
frame_00954,train,4,low_conf,4
frame_00954,train,5,good,6
frame_00954,train,6,low_conf,4
frame_00954,train,7,low_conf,5
frame_00954,train,8,low_conf,5
frame_00955,train,0,low_conf,5
frame_00955,train,1,usable,6
frame_00955,train,2,good,6
frame_00955,train,3,low_conf,4
frame_00955,train,4,low_conf,5
frame_00955,train,5,low_conf,4
frame_00956,train,0,low_conf,6
frame_00956,train,1,usable,6
frame_00956,train,2,good,6
frame_00956,train,3,usable,6
frame_00956,train,4,low_conf,6
frame_00956,train,5,low_conf,5
frame_00956,train,6,low_conf,4
frame_00958,train,0,low_conf,6
frame_00958,train,1,low_conf,6
frame_00958,train,2,low_conf,5
frame_00958,train,3,usable,6
frame_00958,train,4,low_conf,4
frame_00958,train,5,low_conf,5
frame_00958,train,6,low_conf,4
frame_00958,train,7,low_conf,5
frame_00959,train,0,low_conf,6
frame_00959,train,1,low_conf,6
frame_00959,train,2,low_conf,4
frame_00959,train,3,usable,6
frame_00959,train,4,usable,6
frame_00959,train,5,low_conf,5
frame_00959,train,6,low_conf,5
frame_00959,train,7,low_conf,6
frame_00960,train,0,low_conf,8
frame_00960,train,1,low_conf,6
frame_00960,train,2,low_conf,5
frame_00960,train,3,usable,6
frame_00960,train,4,usable,7
frame_00960,train,5,low_conf,5
frame_00960,train,6,low_conf,4
frame_00961,train,0,low_conf,6
frame_00961,train,1,usable,6
frame_00961,train,2,low_conf,5
frame_00961,train,3,usable,6
frame_00961,train,4,low_conf,4
frame_00961,train,5,low_conf,6
frame_00961,train,6,low_conf,5
frame_00961,train,7,low_conf,4
frame_00963,train,0,low_conf,4
frame_00963,train,1,low_conf,7
frame_00963,train,2,low_conf,7
frame_00963,train,3,usable,7
frame_00963,train,4,low_conf,4
frame_00963,train,5,good,7
frame_00963,train,6,low_conf,5
frame_00963,train,7,low_conf,6
frame_00963,train,8,low_conf,4
frame_00964,train,0,low_conf,4
frame_00964,train,1,low_conf,6
frame_00964,train,2,low_conf,6
frame_00964,train,3,usable,6
frame_00964,train,4,good,7
frame_00964,train,5,low_conf,6
frame_00964,train,6,low_conf,5
frame_00964,train,7,low_conf,5
frame_00966,train,0,low_conf,4
frame_00966,train,1,low_conf,5
frame_00966,train,2,low_conf,5
frame_00966,train,3,usable,6
frame_00966,train,4,low_conf,5
frame_00966,train,5,low_conf,5
frame_00966,train,6,low_conf,6
frame_00966,train,7,low_conf,5
frame_00969,train,0,low_conf,6
frame_00969,train,1,low_conf,7
frame_00969,train,2,low_conf,4
frame_00969,train,3,usable,6
frame_00969,train,4,low_conf,5
frame_00969,train,5,good,7
frame_00969,train,6,low_conf,6
frame_00969,train,7,low_conf,6
frame_00970,train,0,low_conf,6
frame_00970,train,1,usable,6
frame_00970,train,2,low_conf,4
frame_00970,train,3,usable,6
frame_00970,train,4,low_conf,4
frame_00970,train,5,low_conf,4
frame_00970,train,6,low_conf,4
frame_00971,train,0,low_conf,6
frame_00971,train,1,usable,6
frame_00971,train,2,low_conf,6
frame_00971,train,3,usable,6
frame_00971,train,4,low_conf,4
frame_00971,train,5,low_conf,4
frame_00971,train,6,low_conf,5
frame_00972,train,0,low_conf,4
frame_00972,train,1,low_conf,4
frame_00972,train,2,usable,6
frame_00972,train,3,good,6
frame_00972,train,4,low_conf,4
frame_00972,train,5,low_conf,4
frame_00972,train,6,low_conf,5
frame_00974,train,0,low_conf,6
frame_00974,train,1,usable,6
frame_00974,train,2,usable,6
frame_00974,train,3,low_conf,6
frame_00974,train,4,good,6
frame_00974,train,5,low_conf,4
frame_00974,train,6,low_conf,6
frame_00975,train,0,low_conf,7
frame_00975,train,1,usable,7
frame_00975,train,2,usable,7
frame_00975,train,3,usable,6
frame_00975,train,4,low_conf,4
frame_00976,train,0,low_conf,7
frame_00976,train,1,low_conf,5
frame_00976,train,2,low_conf,6
frame_00976,train,3,usable,7
frame_00976,train,4,usable,6
frame_00976,train,5,low_conf,5
frame_00976,train,6,low_conf,4
frame_00977,train,0,low_conf,5
frame_00977,train,1,low_conf,5
frame_00977,train,2,low_conf,5
frame_00977,train,3,usable,6
frame_00977,train,4,usable,6
frame_00977,train,5,low_conf,7
frame_00977,train,6,low_conf,6
frame_00977,train,7,low_conf,4
frame_00978,train,0,low_conf,7
frame_00978,train,1,low_conf,5
frame_00978,train,2,low_conf,4
frame_00978,train,3,low_conf,5
frame_00978,train,4,low_conf,5
frame_00979,train,0,low_conf,7
frame_00979,train,1,usable,6
frame_00979,train,2,low_conf,4
frame_00979,train,3,usable,6
frame_00979,train,4,low_conf,4
frame_00979,train,5,good,7
frame_00979,train,6,low_conf,4
frame_00979,train,7,low_conf,4
frame_00979,train,8,low_conf,5
frame_00980,train,0,low_conf,6
frame_00980,train,1,low_conf,5
frame_00980,train,2,low_conf,4
frame_00980,train,3,usable,7
frame_00980,train,4,low_conf,7
frame_00980,train,5,low_conf,6
frame_00980,train,6,low_conf,6
frame_00982,train,0,low_conf,5
frame_00982,train,1,low_conf,5
frame_00982,train,2,low_conf,6
frame_00982,train,3,low_conf,5
frame_00982,train,4,low_conf,4
frame_00983,train,0,low_conf,5
frame_00983,train,1,low_conf,5
frame_00983,train,2,usable,5
frame_00983,train,3,usable,8
frame_00983,train,4,good,7
frame_00983,train,5,low_conf,5
frame_00983,train,6,low_conf,5
frame_00983,train,7,low_conf,4
frame_00984,train,0,low_conf,6
frame_00984,train,1,low_conf,5
frame_00984,train,2,usable,6
frame_00984,train,3,usable,7
frame_00984,train,4,low_conf,5
frame_00984,train,5,low_conf,4
frame_00985,train,0,low_conf,6
frame_00985,train,1,low_conf,5
frame_00985,train,2,low_conf,4
frame_00985,train,3,usable,6
frame_00985,train,4,low_conf,6
frame_00987,train,0,low_conf,4
frame_00987,train,1,low_conf,5
frame_00987,train,2,usable,6
frame_00987,train,3,usable,6
frame_00987,train,4,low_conf,6
frame_00987,train,5,good,7
frame_00987,train,6,low_conf,4
frame_00987,train,7,low_conf,5
frame_00987,train,8,low_conf,6
frame_00988,train,0,low_conf,4
frame_00988,train,1,low_conf,5
frame_00988,train,2,usable,5
frame_00988,train,3,usable,6
frame_00988,train,4,low_conf,4
frame_00988,train,5,low_conf,5
frame_00988,train,6,low_conf,5
frame_00989,train,0,low_conf,4
frame_00989,train,1,low_conf,4
frame_00989,train,2,usable,5
frame_00989,train,3,usable,6
frame_00989,train,4,low_conf,4
frame_00989,train,5,low_conf,6
frame_00991,train,0,low_conf,4
frame_00991,train,1,low_conf,6
frame_00991,train,2,usable,6
frame_00991,train,3,low_conf,4
frame_00991,train,4,good,7
frame_00991,train,5,low_conf,6
frame_00991,train,6,low_conf,4
frame_00992,train,0,low_conf,4
frame_00992,train,1,usable,6
frame_00992,train,2,usable,6
frame_00992,train,3,good,6
frame_00992,train,4,low_conf,5
frame_00992,train,5,low_conf,4
frame_00993,train,0,low_conf,5
frame_00993,train,1,low_conf,6
frame_00993,train,2,usable,5
frame_00993,train,3,usable,8
frame_00993,train,4,usable,7
frame_00993,train,5,low_conf,6
frame_00993,train,6,low_conf,4
frame_00994,train,0,low_conf,5
frame_00994,train,1,low_conf,6
frame_00994,train,2,usable,6
frame_00994,train,3,usable,6
frame_00994,train,4,usable,6
frame_00994,train,5,low_conf,4
frame_00994,train,6,low_conf,6
frame_00994,train,7,low_conf,5
frame_00995,train,0,low_conf,6
frame_00995,train,1,low_conf,4
frame_00995,train,2,usable,6
frame_00995,train,3,usable,6
frame_00995,train,4,low_conf,6
frame_00995,train,5,low_conf,6
frame_00995,train,6,low_conf,5
frame_00996,train,0,low_conf,6
frame_00996,train,1,usable,5
frame_00996,train,2,usable,7
frame_00996,train,3,good,6
frame_00996,train,4,low_conf,4
frame_00996,train,5,low_conf,5
frame_00997,train,0,low_conf,6
frame_00997,train,1,low_conf,4
frame_00997,train,2,usable,6
frame_00997,train,3,usable,8
frame_00997,train,4,usable,6
frame_00997,train,5,low_conf,6
frame_00997,train,6,low_conf,4
frame_00998,train,0,low_conf,6
frame_00998,train,1,low_conf,4
frame_00998,train,2,usable,6
frame_00998,train,3,usable,6
frame_00998,train,4,low_conf,5
frame_00998,train,5,low_conf,4
frame_00998,train,6,low_conf,5
